fit_id,score,priority,capacity_mw,age_years,location,age_score,capacity_score,efficiency_score,location_score,recommendations
7198,0.734,HIGH,0.005,15.813826146475018,Cornwall - South West - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
7335,0.734,HIGH,0.015,15.485284052019164,Dumfries and Galloway - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
7457,0.734,HIGH,0.006,15.515400410677618,Scottish Borders - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
7493,0.734,HIGH,0.011,15.545516769336071,Leeds - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
7498,0.734,HIGH,0.006,15.482546201232033,Highland - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
7559,0.734,HIGH,0.005,15.405886379192333,Cornwall - South West - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
7683,0.734,HIGH,0.015,15.271731690622861,Dumfries and Galloway - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
7762,0.734,HIGH,0.015,15.236139630390143,Dumfries and Galloway - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
7823,0.734,HIGH,0.006,15.307323750855579,Orkney Islands - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
7881,0.734,HIGH,0.015,15.312799452429843,Perth and Kinross - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
7929,0.734,HIGH,0.006,15.323750855578371,Na h-Eileanan Siar - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
7932,0.734,HIGH,0.011,15.441478439425051,Perth and Kinross - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
7937,0.734,HIGH,0.015,15.211498973305956,Angus - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8037,0.734,HIGH,0.015,15.271731690622861,Dumfries and Galloway - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8271,0.734,HIGH,0.0015,15.200547570157427,Stirling - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8284,0.734,HIGH,0.015,15.266255989048597,Dumfries and Galloway - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8419,0.734,HIGH,0.005,15.263518138261464,Cornwall - South West - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8421,0.734,HIGH,0.005,15.274469541409994,Highland - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8426,0.734,HIGH,0.011,15.668720054757015,Calderdale - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8442,0.734,HIGH,0.006,15.143052703627653,Calderdale - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8483,0.734,HIGH,0.006,15.397672826830938,Kirklees - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8494,0.734,HIGH,0.015,15.159479808350445,Perth and Kinross - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8550,0.734,HIGH,0.011,15.233401779603012,East Riding of Yorkshire - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8595,0.734,HIGH,0.015,15.236139630390143,Dumfries and Galloway - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8691,0.734,HIGH,0.045,15.268993839835728,Scottish Borders - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8927,0.734,HIGH,0.015,15.227926078028748,Aberdeenshire - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8933,0.734,HIGH,0.006,15.277207392197125,Highland - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
8951,0.734,HIGH,0.0025,15.277207392197125,Dumfries and Galloway - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9051,0.734,HIGH,0.006,15.156741957563312,Scottish Borders - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9195,0.734,HIGH,0.015,15.14031485284052,Dumfries and Galloway - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9236,0.734,HIGH,0.006,15.290896646132786,Highland - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9246,0.734,HIGH,0.006,15.323750855578371,Na h-Eileanan Siar - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9299,0.734,HIGH,0.015,15.121149897330595,Aberdeenshire - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9342,0.734,HIGH,0.01,15.099247091033538,Calderdale - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9372,0.734,HIGH,0.045,15.093771389459274,Dumfries and Galloway - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9373,0.734,HIGH,0.006,15.80287474332649,Dumfries and Galloway - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9395,0.734,HIGH,0.006,15.879534565366187,Orkney Islands - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9414,0.734,HIGH,0.022,15.080082135523615,North Devon - South West - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9425,0.734,HIGH,0.015,15.214236824093087,East Ayrshire - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9444,0.734,HIGH,0.0018,15.189596167008897,Cornwall - South West - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9525,0.734,HIGH,0.015,15.178644763860369,North Ayrshire - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9619,0.734,HIGH,0.011,15.263518138261464,South Lanarkshire - Scotland - Scotland,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9729,0.734,HIGH,0.015,15.173169062286105,Mid Devon - South West - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9794,0.734,HIGH,0.011,15.266255989048597,East Riding of Yorkshire - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
9888,0.734,HIGH,0.006,15.134839151266256,Barnsley - Yorkshire and The Humber - England,0.6,1.0,0.571,0.8,Schedule for repowering within 12-18 months; Significant capacity upgrade potential with modern turbines; Consider full site redevelopment for maximum benefit
